season,episode,episode_name,character,num_speaking_parts,num_words
7,24,"Dwight K. Schrute, (Acting) Manager",Jim,27,269
7,24,"Dwight K. Schrute, (Acting) Manager",Jo,14,148
7,24,"Dwight K. Schrute, (Acting) Manager",Jordan,2,8
7,24,"Dwight K. Schrute, (Acting) Manager",Kelly,6,56
7,24,"Dwight K. Schrute, (Acting) Manager",Kevin,20,63
7,24,"Dwight K. Schrute, (Acting) Manager",Meredith,1,15
7,24,"Dwight K. Schrute, (Acting) Manager",Oscar,4,31
7,24,"Dwight K. Schrute, (Acting) Manager",Pam,11,60
7,24,"Dwight K. Schrute, (Acting) Manager",Phyllis,5,27
7,24,"Dwight K. Schrute, (Acting) Manager",Ryan,2,12
7,24,"Dwight K. Schrute, (Acting) Manager",Stanley,1,6
7,24,"Dwight K. Schrute, (Acting) Manager",Toby,6,52
7,25,Search Committee (Parts 1&2),All,1,7
7,25,Search Committee (Parts 1&2),Andy,25,223
7,25,Search Committee (Parts 1&2),Angela,11,154
7,25,Search Committee (Parts 1&2),Creed,17,145
7,25,Search Committee (Parts 1&2),Darryl,27,161
7,25,Search Committee (Parts 1&2),David Brent,1,82
7,25,Search Committee (Parts 1&2),Dwight,44,292
7,25,Search Committee (Parts 1&2),Erin,23,121
7,25,Search Committee (Parts 1&2),Finger Lakes Guy,1,27
7,25,Search Committee (Parts 1&2),Fred,9,75
7,25,Search Committee (Parts 1&2),Fred Henry,1,18
7,25,Search Committee (Parts 1&2),Gabe,30,195
7,25,Search Committee (Parts 1&2),Jada,2,22
7,25,Search Committee (Parts 1&2),Jim,90,344
7,25,Search Committee (Parts 1&2),Jo,28,231
7,25,Search Committee (Parts 1&2),Jordan,2,6
7,25,Search Committee (Parts 1&2),Kelly,17,148
7,25,Search Committee (Parts 1&2),Kevin,14,97
7,25,Search Committee (Parts 1&2),Meredith,6,44
7,25,Search Committee (Parts 1&2),Merv,10,108
7,25,Search Committee (Parts 1&2),Merv Bronte,1,5
7,25,Search Committee (Parts 1&2),Nellie,9,126
7,25,Search Committee (Parts 1&2),Nellie Bertram,1,7
7,25,Search Committee (Parts 1&2),Oscar,22,97
7,25,Search Committee (Parts 1&2),Pam,32,137
7,25,Search Committee (Parts 1&2),Phyllis,20,149
7,25,Search Committee (Parts 1&2),Robert,12,159
7,25,Search Committee (Parts 1&2),Robert California,1,6
7,25,Search Committee (Parts 1&2),Ryan,11,113
7,25,Search Committee (Parts 1&2),Stanley,4,46
7,25,Search Committee (Parts 1&2),Toby,13,90
7,25,Search Committee (Parts 1&2),Warren,2,33
7,25,Search Committee (Parts 1&2),Warren Buffett,1,7
8,1,The List,Andy,50,324
8,1,The List,Angela,6,36
8,1,The List,Darryl,4,22
8,1,The List,Dwight,28,179
8,1,The List,Erin,9,60
8,1,The List,Everyone,2,2
8,1,The List,Jim,33,204
8,1,The List,Kelly,5,51
8,1,The List,Kevin,8,34
8,1,The List,Meredith,5,32
8,1,The List,Oscar,4,37
8,1,The List,Pam,23,139
8,1,The List,Phyllis,10,40
8,1,The List,Robert,29,207
8,1,The List,Ryan,1,28
8,1,The List,Stanley,8,71
8,1,The List,Toby,1,18
8,2,The Incentive,Andy,72,425
8,2,The Incentive,Angela,14,82
8,2,The Incentive,Darryl,7,84
8,2,The Incentive,Dwight,21,139
8,2,The Incentive,Erin,12,42
8,2,The Incentive,Group,2,2
8,2,The Incentive,Jim,39,222
8,2,The Incentive,Justine,3,13
8,2,The Incentive,Kelly,3,19
8,2,The Incentive,Kevin,24,107
8,2,The Incentive,Meredith,5,16
8,2,The Incentive,Oscar,7,32
8,2,The Incentive,Pam,33,137
8,2,The Incentive,Phyllis,7,47
8,2,The Incentive,Robert,24,181
8,2,The Incentive,Ryan,4,19
8,2,The Incentive,Stanley,5,40
8,2,The Incentive,Tattoo Artist,8,46
8,3,Lotto,Andy,63,394
8,3,Lotto,Angela,3,17
8,3,Lotto,Bruce,1,2
8,3,Lotto,Creed,1,18
8,3,Lotto,Darryl,49,275
8,3,Lotto,Dwight,31,180
8,3,Lotto,Erin,8,43
8,3,Lotto,Female Applicant,2,10
8,3,Lotto,Gideon,2,25
8,3,Lotto,Jim,43,202
8,3,Lotto,Kelly,6,55
8,3,Lotto,Kevin,14,111
8,3,Lotto,Male Applicant 1,3,18
8,3,Lotto,Male Applicant 2,1,4
8,3,Lotto,Meredith,4,16
8,3,Lotto,Nate,3,61
8,3,Lotto,Oscar,18,124
8,3,Lotto,Pam,23,133
8,3,Lotto,Phyllis,6,39
8,3,Lotto,Ryan,5,37
8,3,Lotto,Toby,1,18
8,4,Garden Party,Andy,61,321
8,4,Garden Party,Angela,7,67
8,4,Garden Party,Darryl,9,87
8,4,Garden Party,Dwight,26,187
8,4,Garden Party,Ellen,3,11
8,4,Garden Party,Erin,5,14
8,4,Garden Party,Erin's Cell Phone,1,13
8,4,Garden Party,Gabe,4,61
8,4,Garden Party,Jim,22,153
8,4,Garden Party,Kelly,3,13
8,4,Garden Party,Kevin,4,29
8,4,Garden Party,Meredith,5,45
8,4,Garden Party,Mose,5,17
8,4,Garden Party,Oscar,9,52
8,4,Garden Party,Pam,10,77
8,4,Garden Party,Phyllis,3,18
8,4,Garden Party,Robert,18,164
8,4,Garden Party,Ryan,7,48
8,4,Garden Party,Stanley,1,15
8,4,Garden Party,Toby,6,28
8,4,Garden Party,Waiter,1,10
8,4,Garden Party,Walter,21,115
8,4,Garden Party,Walter Jr,6,35
8,5,Spooked,Andy,34,213
8,5,Spooked,Angela,4,52
8,5,Spooked,Bert,19,100
8,5,Spooked,Creed,3,18
8,5,Spooked,Darryl,9,38
8,5,Spooked,Dwight,18,96
8,5,Spooked,Erin,36,214
8,5,Spooked,Gabe,9,71
8,5,Spooked,Jim,25,171
8,5,Spooked,Kelly,12,69
8,5,Spooked,Kevin,9,54
8,5,Spooked,Meredith,5,44
8,5,Spooked,Oscar,7,36
8,5,Spooked,Pam,24,128
8,5,Spooked,Phyllis,7,38
8,5,Spooked,Robert,28,278
8,5,Spooked,Ryan,3,13
8,5,Spooked,Stanley,3,17
8,5,Spooked,Toby,7,57
8,6,Doomsday,Andy,48,229
8,6,Doomsday,Angela,7,44
8,6,Doomsday,Darryl,15,81
8,6,Doomsday,Dwight,48,369
8,6,Doomsday,Erin,7,44
8,6,Doomsday,Gabe,22,174
8,6,Doomsday,Jim,36,138
8,6,Doomsday,Kelly,5,32
8,6,Doomsday,Kevin,10,44
8,6,Doomsday,Oscar,11,80
8,6,Doomsday,Pam,17,111
8,6,Doomsday,Phyllis,2,14
8,6,Doomsday,Robert,31,138
8,6,Doomsday,Ryan,3,23
8,6,Doomsday,Stanley,7,71
8,6,Doomsday,Toby,8,38
8,6,Doomsday,Val,11,50
8,6,Doomsday,Warehouse Crew,3,6
8,7,Pam's Replacement,Andy,43,217
8,7,Pam's Replacement,Cathy,10,53
8,7,Pam's Replacement,Client,3,15
8,7,Pam's Replacement,Creed,2,9
8,7,Pam's Replacement,Curtis,3,17
8,7,Pam's Replacement,Darryl,23,113
8,7,Pam's Replacement,Drummer,1,2
8,7,Pam's Replacement,Dwight,55,328
8,7,Pam's Replacement,Erin,13,52
8,7,Pam's Replacement,Gabe,2,28
8,7,Pam's Replacement,Jim,40,166
8,7,Pam's Replacement,Kelly,6,86
8,7,Pam's Replacement,Kevin,15,61
8,7,Pam's Replacement,Offscreen,1,2
8,7,Pam's Replacement,Old Man,4,19
8,7,Pam's Replacement,Oscar,4,23
8,7,Pam's Replacement,Pam,65,254
8,7,Pam's Replacement,Phyllis,2,9
8,7,Pam's Replacement,Robert,10,54
8,7,Pam's Replacement,Ryan,6,54
8,7,Pam's Replacement,Toby,4,37
8,7,Pam's Replacement,Val,4,22
8,8,Gettysburg,Amanda,1,55
8,8,Gettysburg,Andy,45,382
8,8,Gettysburg,Angela,1,10
8,8,Gettysburg,Archivist,2,17
8,8,Gettysburg,Audience,1,1
8,8,Gettysburg,Chelsea,1,3
8,8,Gettysburg,Chelsea's Mom,1,12
8,8,Gettysburg,Darryl,11,63
8,8,Gettysburg,Dwight,26,162
8,8,Gettysburg,Erin,13,47
8,8,Gettysburg,Everyone,4,10
8,8,Gettysburg,Gabe,10,137
8,8,Gettysburg,Jim,16,153
8,8,Gettysburg,Kelly,4,20
8,8,Gettysburg,Kevin,15,129
8,8,Gettysburg,Man,1,3
8,8,Gettysburg,Meredith,1,2
8,8,Gettysburg,Narrator,2,39
8,8,Gettysburg,Oscar,18,84
8,8,Gettysburg,Pam,17,97
8,8,Gettysburg,Park Ranger,3,18
8,8,Gettysburg,Phyllis,6,56
8,8,Gettysburg,Robert,22,161
8,8,Gettysburg,Ryan,11,127
8,8,Gettysburg,Soldier,1,32
8,8,Gettysburg,Stanley,4,72
8,9,Mrs. California,Andy,57,276
8,9,Mrs. California,Angela,2,6
8,9,Mrs. California,Creed,2,12
8,9,Mrs. California,Darryl,24,129
8,9,Mrs. California,Dwight,48,315
8,9,Mrs. California,Erin,7,43
8,9,Mrs. California,Gabe,2,9
8,9,Mrs. California,Jim,26,158
8,9,Mrs. California,Kelly,1,14
8,9,Mrs. California,Kevin,2,43
8,9,Mrs. California,Oscar,11,83
8,9,Mrs. California,Phyllis,3,21
8,9,Mrs. California,Robert,38,245
8,9,Mrs. California,Ryan,3,25
8,9,Mrs. California,Susan,48,205
8,9,Mrs. California,Toby,3,14
8,10,Christmas Wishes,Andy,75,352
8,10,Christmas Wishes,Angela,2,17
8,10,Christmas Wishes,Creed,2,18
8,10,Christmas Wishes,Darryl,10,70
8,10,Christmas Wishes,Dwight,23,161
8,10,Christmas Wishes,Erin,37,171
8,10,Christmas Wishes,Jessica,22,64
8,10,Christmas Wishes,Jim,40,219
8,10,Christmas Wishes,Kelly,10,48
8,10,Christmas Wishes,Kevin,9,46
8,10,Christmas Wishes,Meredith,14,64
8,10,Christmas Wishes,Nate,5,46
8,10,Christmas Wishes,Oscar,9,39
8,10,Christmas Wishes,Phyllis,7,24
8,10,Christmas Wishes,Robert,19,164
8,10,Christmas Wishes,Ryan,6,30
8,10,Christmas Wishes,Stanley,5,66
8,10,Christmas Wishes,Toby,6,64
8,10,Christmas Wishes,Val,9,40
8,11,Trivia,All,2,3
8,11,Trivia,Andy,36,238
8,11,Trivia,Angela,1,9
8,11,Trivia,Cathy,1,7
8,11,Trivia,Creed,1,15
8,11,Trivia,Darryl,10,55
8,11,Trivia,Dwight,34,213
8,11,Trivia,Erin,5,30
8,11,Trivia,Gabe,21,152
8,11,Trivia,Host,28,205
8,11,Trivia,Jim,17,81
8,11,Trivia,Kelly,2,41
8,11,Trivia,Kevin,15,76
8,11,Trivia,Meredith,6,22
8,11,Trivia,Oscar,17,127
8,11,Trivia,Oscar's friend,3,4
8,11,Trivia,Phyllis,3,24
8,11,Trivia,Queerenstein Bears,1,3
8,11,Trivia,Receptionist,4,35
8,11,Trivia,Robert,16,183
8,11,Trivia,Ryan,6,28
8,11,Trivia,Stanley,4,22
8,11,Trivia,Stonewall Host,3,26
8,11,Trivia,Stu,1,3
8,12,Pool Party,All,2,6
8,12,Pool Party,Andy,38,188
8,12,Pool Party,Angela,4,13
8,12,Pool Party,Both,1,1
8,12,Pool Party,Cathy,3,17
8,12,Pool Party,Darryl,9,70
8,12,Pool Party,Dwight,37,161
8,12,Pool Party,Erin,48,227
8,12,Pool Party,Gabe,7,62
8,12,Pool Party,Jessica,12,42
8,12,Pool Party,Jim,21,191
8,12,Pool Party,Kelly,6,44
8,12,Pool Party,Kevin,11,77
8,12,Pool Party,Meredith,9,60
8,12,Pool Party,Oscar,11,51
8,12,Pool Party,Phyllis,2,20
8,12,Pool Party,Robert,23,262
8,12,Pool Party,Ryan,8,49
8,12,Pool Party,Stanley,7,39
8,12,Pool Party,Toby,7,35
8,12,Pool Party,Val,7,26
8,13,Jury Duty,All,1,1
8,13,Jury Duty,Andy,41,244
8,13,Jury Duty,Angela,31,131
8,13,Jury Duty,Cece,7,3
8,13,Jury Duty,Creed,4,24
8,13,Jury Duty,Darryl,5,50
8,13,Jury Duty,Dwight,57,345
8,13,Jury Duty,Erin,12,68
8,13,Jury Duty,Ernesto,4,10
8,13,Jury Duty,Gabe,5,44
8,13,Jury Duty,Jim,59,276
8,13,Jury Duty,Kelly,2,17
8,13,Jury Duty,Kevin,12,60
8,13,Jury Duty,Meredith,2,22
8,13,Jury Duty,Nate,3,46
8,13,Jury Duty,Nurse,2,13
8,13,Jury Duty,Oscar,24,126
8,13,Jury Duty,Pam,24,86
8,13,Jury Duty,Phyllis,11,49
8,13,Jury Duty,Ryan,2,16
8,13,Jury Duty,Senator Lipton,9,45
8,13,Jury Duty,Stanley,4,35
8,13,Jury Duty,Toby,5,33
8,13,Jury Duty,Val,3,13
8,14,Special Project,All,1,1
8,14,Special Project,Andy,45,221
8,14,Special Project,Angela,8,86
8,14,Special Project,Bob,4,35
8,14,Special Project,Creed,1,2
8,14,Special Project,Darryl,23,118
8,14,Special Project,Dwight,67,457
8,14,Special Project,Erin,14,115
8,14,Special Project,Group,1,2
8,14,Special Project,Jim,30,164
8,14,Special Project,Kathy,2,31
8,14,Special Project,Kelly,8,53
8,14,Special Project,Kevin,5,63
8,14,Special Project,Meredith,2,18
8,14,Special Project,Nate,12,99
8,14,Special Project,Oscar,4,25
8,14,Special Project,Pam,29,137
8,14,Special Project,Phyllis,2,14
8,14,Special Project,Ryan,12,104
8,14,Special Project,Stanley,7,64
8,14,Special Project,Toby,2,14
8,14,Special Project,Val,9,37
8,15,Tallahassee,Andy,22,154
8,15,Tallahassee,Cathy,4,32
8,15,Tallahassee,Creed,2,14
8,15,Tallahassee,Darryl,4,59
8,15,Tallahassee,Donna Muraski,2,19
8,15,Tallahassee,Dwight,63,447
8,15,Tallahassee,Emergency Operator,1,7
8,15,Tallahassee,Erin,21,123
8,15,Tallahassee,Everyone,3,6
8,15,Tallahassee,Jim,32,172
8,15,Tallahassee,Kelly,3,27
8,15,Tallahassee,Kevin,2,18
8,15,Tallahassee,Meredith,2,21
8,15,Tallahassee,Nellie,27,273
8,15,Tallahassee,Oscar,1,9
8,15,Tallahassee,Packer,17,125
8,15,Tallahassee,Pam,10,58
8,15,Tallahassee,Paramedic,2,10
8,15,Tallahassee,Ryan,9,58
8,15,Tallahassee,Saleswoman,1,4
8,15,Tallahassee,Stanley,13,83
8,15,Tallahassee,Wally Amos,4,39
8,16,After Hours,Andy,20,154
8,16,After Hours,Angela,11,37
8,16,After Hours,Brandon,12,63
8,16,After Hours,Cathy,25,131
8,16,After Hours,Darryl,14,71
8,16,After Hours,Dwight,60,396
8,16,After Hours,Erin,19,89
8,16,After Hours,Everyone,2,2
8,16,After Hours,Gabe,6,40
8,16,After Hours,Jim,53,185
8,16,After Hours,Kelly,8,92
8,16,After Hours,Kevin,4,23
8,16,After Hours,Nellie,24,136
8,16,After Hours,Oscar,10,77
8,16,After Hours,Packer,11,66
8,16,After Hours,Pam,15,110
8,16,After Hours,Phyllis,4,30
8,16,After Hours,Ryan,20,109
8,16,After Hours,Stanley,6,45
8,16,After Hours,Val,9,44
8,16,After Hours,Waitress,1,3
8,17,Test The Store,Andy,28,199
8,17,Test The Store,Angela,9,36
8,17,Test The Store,Blogger,4,21
8,17,Test The Store,Blogger 2,1,10
8,17,Test The Store,Cathy,4,33
8,17,Test The Store,Crowd,1,1
8,17,Test The Store,Darryl,4,34
8,17,Test The Store,Dwight,53,327
8,17,Test The Store,Erin,10,103
8,17,Test The Store,Everyone,1,2
8,17,Test The Store,Girl,4,20
8,17,Test The Store,Jim,28,192
8,17,Test The Store,Kelly,9,91
8,17,Test The Store,Kevin,8,66
8,17,Test The Store,Lady,5,46
8,17,Test The Store,Lady Blogger,1,5
8,17,Test The Store,Man,1,2
8,17,Test The Store,Meredith,3,18
8,17,Test The Store,Nellie,18,164
8,17,Test The Store,Old Lady,4,33
8,17,Test The Store,Oscar,6,44
8,17,Test The Store,Others,1,1
8,17,Test The Store,Pam,10,64
8,17,Test The Store,Patty,1,1
8,17,Test The Store,Phyllis,2,17
8,17,Test The Store,Ryan,17,139
8,17,Test The Store,Stanley,1,3
8,17,Test The Store,Toby,18,170
8,17,Test The Store,Todd Packer,4,33
8,18,Last Day In Florida,Andy,20,171
8,18,Last Day In Florida,Angela,3,16
8,18,Last Day In Florida,Cathy,1,7
8,18,Last Day In Florida,Creed,2,8
8,18,Last Day In Florida,Darryl,26,173
8,18,Last Day In Florida,Dwight,45,263
8,18,Last Day In Florida,Elderly Woman,1,5
8,18,Last Day In Florida,Erin,15,114
8,18,Last Day In Florida,Everyone,1,4
8,18,Last Day In Florida,Gabe,1,13
8,18,Last Day In Florida,Irene,6,47
8,18,Last Day In Florida,Jim,45,173
8,18,Last Day In Florida,Kelly,3,50
8,18,Last Day In Florida,Kevin,19,152
8,18,Last Day In Florida,Meredith,1,4
8,18,Last Day In Florida,Nellie,12,116
8,18,Last Day In Florida,Oscar,4,58
8,18,Last Day In Florida,Pam,10,62
8,18,Last Day In Florida,Phyllis,6,28
8,18,Last Day In Florida,Robert California,14,148
8,18,Last Day In Florida,Ryan,2,9
8,18,Last Day In Florida,Stanley,2,7
8,18,Last Day In Florida,Toby,16,96
8,18,Last Day In Florida,Todd Packer,9,120
8,19,Get The Girl,All,2,5
8,19,Get The Girl,Alonzo,1,3
8,19,Get The Girl,Andy,32,206
8,19,Get The Girl,Angela,1,15
8,19,Get The Girl,Creed,1,5
8,19,Get The Girl,Darryl,7,11
8,19,Get The Girl,Dwight,21,117
8,19,Get The Girl,Erin,32,179
8,19,Get The Girl,Glenn,4,23
8,19,Get The Girl,Irene,16,121
8,19,Get The Girl,Jim,37,163
8,19,Get The Girl,Kelly,1,2
8,19,Get The Girl,Kevin,8,46
8,19,Get The Girl,Meredith,2,12
8,19,Get The Girl,Nellie,42,320
8,19,Get The Girl,Oscar,1,16
8,19,Get The Girl,Pam,17,124
8,19,Get The Girl,Phyllis,4,16
8,19,Get The Girl,Robert,24,173
8,19,Get The Girl,Ryan,1,10
8,19,Get The Girl,Stanley,1,4
8,19,Get The Girl,Toby,3,43
8,20,Welcome Party,All,3,5
8,20,Welcome Party,Andy,48,243
8,20,Welcome Party,Angela,8,63
8,20,Welcome Party,Creed,3,42
8,20,Welcome Party,Darryl,1,24
8,20,Welcome Party,Dwight,22,135
8,20,Welcome Party,Erin,25,101
