season,week,game_type,quarter,quarter_type,home_team,home_full_name,home_division,home_conference,away_team,away_full_name,away_division,away_conference,home_team_score,away_team_score
2018,4,Regular season,3,Regulation,NE,New England Patriots,East,AFC,MIA,Miami Dolphins,East,AFC,31,0
2018,4,Regular season,4,Regulation,NE,New England Patriots,East,AFC,MIA,Miami Dolphins,East,AFC,38,7
2018,4,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,MIN,Minnesota Vikings,North,NFC,7,7
2018,4,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,MIN,Minnesota Vikings,North,NFC,28,20
2018,4,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,MIN,Minnesota Vikings,North,NFC,38,28
2018,4,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,MIN,Minnesota Vikings,North,NFC,38,31
2018,4,Regular season,1,Regulation,NYG,New York Giants,East,NFC,NO,New Orleans Saints,South,NFC,7,0
2018,4,Regular season,2,Regulation,NYG,New York Giants,East,NFC,NO,New Orleans Saints,South,NFC,7,12
2018,4,Regular season,3,Regulation,NYG,New York Giants,East,NFC,NO,New Orleans Saints,South,NFC,10,19
2018,4,Regular season,4,Regulation,NYG,New York Giants,East,NFC,NO,New Orleans Saints,South,NFC,18,33
2018,4,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,NYJ,New York Jets,East,AFC,3,0
2018,4,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,NYJ,New York Jets,East,AFC,16,0
2018,4,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,NYJ,New York Jets,East,AFC,25,3
2018,4,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,NYJ,New York Jets,East,AFC,31,12
2018,4,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,PHI,Philadelphia Eagles,East,NFC,3,0
2018,4,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,PHI,Philadelphia Eagles,East,NFC,3,10
2018,4,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,PHI,Philadelphia Eagles,East,NFC,10,17
2018,4,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,PHI,Philadelphia Eagles,East,NFC,20,20
2018,4,Regular season,5,Overtime,TEN,Tennesse Titans,South,AFC,PHI,Philadelphia Eagles,East,NFC,26,23
2018,4,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,0,7
2018,4,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,10,7
2018,4,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,10,17
2018,4,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,SEA,Seattle Seahawks,West,NFC,17,20
2018,4,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,SF,San Francisco 49ers,West,NFC,6,14
2018,4,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,SF,San Francisco 49ers,West,NFC,17,17
2018,4,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,SF,San Francisco 49ers,West,NFC,26,24
2018,4,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,SF,San Francisco 49ers,West,NFC,29,27
2018,4,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,TB,Tampa Bay Buccaneers,South,NFC,14,0
2018,4,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,TB,Tampa Bay Buccaneers,South,NFC,38,3
2018,4,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,TB,Tampa Bay Buccaneers,South,NFC,45,3
2018,4,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,TB,Tampa Bay Buccaneers,South,NFC,48,10
2018,5,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,6,7
2018,5,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,6,14
2018,5,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,6,14
2018,5,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,18,28
2018,5,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,ATL,Atlanta Falcons,South,NFC,13,0
2018,5,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,ATL,Atlanta Falcons,South,NFC,13,10
2018,5,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,ATL,Atlanta Falcons,South,NFC,27,10
2018,5,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,ATL,Atlanta Falcons,South,NFC,41,17
2018,5,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,0,3
2018,5,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,6,3
2018,5,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,9,6
2018,5,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,9,9
2018,5,Regular season,5,Overtime,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,12,9
2018,5,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,DAL,Dallas Cowboys,East,NFC,0,6
2018,5,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,DAL,Dallas Cowboys,East,NFC,10,6
2018,5,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,DAL,Dallas Cowboys,East,NFC,13,13
2018,5,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,DAL,Dallas Cowboys,East,NFC,16,16
2018,5,Regular season,5,Overtime,HOU,Houston Texans,South,AFC,DAL,Dallas Cowboys,East,NFC,19,16
2018,5,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,DEN,Denver Broncos,West,AFC,0,7
2018,5,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,DEN,Denver Broncos,West,AFC,21,10
2018,5,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,DEN,Denver Broncos,West,AFC,24,10
2018,5,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,DEN,Denver Broncos,West,AFC,34,16
2018,5,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,GB,Green Bay Packers,North,NFC,14,0
2018,5,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,GB,Green Bay Packers,North,NFC,24,0
2018,5,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,GB,Green Bay Packers,North,NFC,24,14
2018,5,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,GB,Green Bay Packers,North,NFC,31,23
2018,5,Regular season,1,Regulation,NE,New England Patriots,East,AFC,IND,Indianapolis Colts,South,AFC,7,0
2018,5,Regular season,2,Regulation,NE,New England Patriots,East,AFC,IND,Indianapolis Colts,South,AFC,24,3
2018,5,Regular season,3,Regulation,NE,New England Patriots,East,AFC,IND,Indianapolis Colts,South,AFC,24,10
2018,5,Regular season,4,Regulation,NE,New England Patriots,East,AFC,IND,Indianapolis Colts,South,AFC,38,24
2018,5,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,JAX,Jacksonville Jaguars,South,AFC,7,0
2018,5,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,JAX,Jacksonville Jaguars,South,AFC,20,0
2018,5,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,JAX,Jacksonville Jaguars,South,AFC,23,7
2018,5,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,JAX,Jacksonville Jaguars,South,AFC,30,14
2018,5,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,LA,Los Angeles Rams,West,NFC,7,7
2018,5,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,LA,Los Angeles Rams,West,NFC,17,17
2018,5,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,LA,Los Angeles Rams,West,NFC,31,24
2018,5,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,LA,Los Angeles Rams,West,NFC,31,33
2018,5,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,MIA,Miami Dolphins,East,AFC,0,0
2018,5,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,MIA,Miami Dolphins,East,AFC,0,14
2018,5,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,MIA,Miami Dolphins,East,AFC,3,17
2018,5,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,MIA,Miami Dolphins,East,AFC,27,17
2018,5,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,MIN,Minnesota Vikings,North,NFC,0,3
2018,5,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,MIN,Minnesota Vikings,North,NFC,3,17
2018,5,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,MIN,Minnesota Vikings,North,NFC,6,20
2018,5,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,MIN,Minnesota Vikings,North,NFC,21,23
2018,5,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,NYG,New York Giants,East,NFC,7,3
2018,5,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,NYG,New York Giants,East,NFC,20,13
2018,5,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,NYG,New York Giants,East,NFC,20,16
2018,5,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,NYG,New York Giants,East,NFC,33,31
2018,5,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,3,0
2018,5,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,17,3
2018,5,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,20,3
2018,5,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,LV,Las Vegas Raiders,West,AFC,26,10
2018,5,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,TEN,Tennesse Titans,South,AFC,7,3
2018,5,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,TEN,Tennesse Titans,South,AFC,7,6
2018,5,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,TEN,Tennesse Titans,South,AFC,10,6
2018,5,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,TEN,Tennesse Titans,South,AFC,13,12
2018,5,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,WAS,Washington Commanders,East,NFC,6,3
2018,5,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,WAS,Washington Commanders,East,NFC,26,13
2018,5,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,WAS,Washington Commanders,East,NFC,40,13
2018,5,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,WAS,Washington Commanders,East,NFC,43,19
2018,6,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,ARI,Arizona Cardinals,West,NFC,10,3
2018,6,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,ARI,Arizona Cardinals,West,NFC,13,10
2018,6,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,ARI,Arizona Cardinals,West,NFC,27,10
2018,6,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,ARI,Arizona Cardinals,West,NFC,27,17
2018,6,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,BAL,Baltimore Ravens,North,AFC,0,7
2018,6,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,BAL,Baltimore Ravens,North,AFC,0,14
2018,6,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,BAL,Baltimore Ravens,North,AFC,0,21
2018,6,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,BAL,Baltimore Ravens,North,AFC,0,21
2018,6,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,BUF,Buffalo Bills,East,AFC,7,0
2018,6,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,BUF,Buffalo Bills,East,AFC,10,0
2018,6,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,BUF,Buffalo Bills,East,AFC,10,6
2018,6,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,BUF,Buffalo Bills,East,AFC,20,13
2018,6,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,CAR,Carolina Panthers,South,NFC,14,0
2018,6,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,CAR,Carolina Panthers,South,NFC,17,6
2018,6,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,CAR,Carolina Panthers,South,NFC,17,9
2018,6,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,CAR,Carolina Panthers,South,NFC,23,17
2018,6,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,CHI,Chicago Bears,North,NFC,7,0
2018,6,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,CHI,Chicago Bears,North,NFC,7,0
2018,6,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,CHI,Chicago Bears,North,NFC,13,21
2018,6,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,CHI,Chicago Bears,North,NFC,28,28
2018,6,Regular season,5,Overtime,MIA,Miami Dolphins,East,AFC,CHI,Chicago Bears,North,NFC,31,28
2018,6,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,IND,Indianapolis Colts,South,AFC,10,7
2018,6,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,IND,Indianapolis Colts,South,AFC,23,13
2018,6,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,IND,Indianapolis Colts,South,AFC,33,20
2018,6,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,IND,Indianapolis Colts,South,AFC,42,34
2018,6,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,JAX,Jacksonville Jaguars,South,AFC,10,0
2018,6,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,JAX,Jacksonville Jaguars,South,AFC,24,0
2018,6,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,JAX,Jacksonville Jaguars,South,AFC,30,7
2018,6,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,JAX,Jacksonville Jaguars,South,AFC,40,7
2018,6,Regular season,1,Regulation,NE,New England Patriots,East,AFC,KC,Kansas City Chiefs,West,AFC,10,6
2018,6,Regular season,2,Regulation,NE,New England Patriots,East,AFC,KC,Kansas City Chiefs,West,AFC,24,9
2018,6,Regular season,3,Regulation,NE,New England Patriots,East,AFC,KC,Kansas City Chiefs,West,AFC,27,26
2018,6,Regular season,4,Regulation,NE,New England Patriots,East,AFC,KC,Kansas City Chiefs,West,AFC,43,40
2018,6,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,LA,Los Angeles Rams,West,NFC,3,6
2018,6,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,LA,Los Angeles Rams,West,NFC,3,13
2018,6,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,LA,Los Angeles Rams,West,NFC,10,20
2018,6,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,LA,Los Angeles Rams,West,NFC,20,23
2018,6,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,LAC,Los Angeles Chargers,West,AFC,0,7
2018,6,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,LAC,Los Angeles Chargers,West,AFC,6,21
2018,6,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,LAC,Los Angeles Chargers,West,AFC,6,35
2018,6,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,LAC,Los Angeles Chargers,West,AFC,14,38
2018,6,Regular season,1,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,3,14
2018,6,Regular season,2,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,6,24
2018,6,Regular season,3,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,13,31
2018,6,Regular season,4,Regulation,NYG,New York Giants,East,NFC,PHI,Philadelphia Eagles,East,NFC,13,34
2018,6,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,7,0
2018,6,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,14,14
2018,6,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,14,17
2018,6,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,21,28
2018,6,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,SEA,Seattle Seahawks,West,NFC,0,7
2018,6,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,SEA,Seattle Seahawks,West,NFC,0,17
2018,6,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,SEA,Seattle Seahawks,West,NFC,0,20
2018,6,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,SEA,Seattle Seahawks,West,NFC,3,27
2018,6,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,SF,San Francisco 49ers,West,NFC,17,14
2018,6,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,SF,San Francisco 49ers,West,NFC,20,24
2018,6,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,SF,San Francisco 49ers,West,NFC,23,27
2018,6,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,SF,San Francisco 49ers,West,NFC,33,30
2018,6,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,7,6
2018,6,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,24,13
2018,6,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,24,16
2018,6,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,34,29
2018,7,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,BUF,Buffalo Bills,East,AFC,0,0
2018,7,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,BUF,Buffalo Bills,East,AFC,24,0
2018,7,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,BUF,Buffalo Bills,East,AFC,24,5
2018,7,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,BUF,Buffalo Bills,East,AFC,37,5
2018,7,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,CAR,Carolina Panthers,South,NFC,0,0
2018,7,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,CAR,Carolina Panthers,South,NFC,10,0
2018,7,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,CAR,Carolina Panthers,South,NFC,17,0
2018,7,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,CAR,Carolina Panthers,South,NFC,17,21
2018,7,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,CIN,Cincinnati Bengals,North,AFC,7,0
2018,7,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,CIN,Cincinnati Bengals,North,AFC,24,7
2018,7,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,CIN,Cincinnati Bengals,North,AFC,38,10
2018,7,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,CIN,Cincinnati Bengals,North,AFC,45,10
2018,7,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,CLE,Cleveland Browns,North,AFC,3,2
2018,7,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,CLE,Cleveland Browns,North,AFC,16,2
2018,7,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,CLE,Cleveland Browns,North,AFC,23,9
2018,7,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,CLE,Cleveland Browns,North,AFC,23,23
2018,7,Regular season,5,Overtime,TB,Tampa Bay Buccaneers,South,NFC,CLE,Cleveland Browns,North,AFC,26,23
2018,7,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,7,0
2018,7,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,7,7
2018,7,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,10,7
2018,7,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,20,17
2018,7,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,DEN,Denver Broncos,West,AFC,3,21
2018,7,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,DEN,Denver Broncos,West,AFC,3,35
2018,7,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,DEN,Denver Broncos,West,AFC,10,42
2018,7,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,DEN,Denver Broncos,West,AFC,10,45
2018,7,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,DET,Detroit Lions,North,NFC,0,7
2018,7,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,DET,Detroit Lions,North,NFC,7,17
2018,7,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,DET,Detroit Lions,North,NFC,14,26
2018,7,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,DET,Detroit Lions,North,NFC,21,32
2018,7,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,0,6
2018,7,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,0,13
2018,7,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,7,20
2018,7,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,HOU,Houston Texans,South,AFC,7,20
2018,7,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,0,3
2018,7,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,7,22
2018,7,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,10,32
2018,7,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,LA,Los Angeles Rams,West,NFC,10,39
2018,7,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,MIN,Minnesota Vikings,North,NFC,7,7
2018,7,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,MIN,Minnesota Vikings,North,NFC,7,10
2018,7,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,MIN,Minnesota Vikings,North,NFC,10,20
2018,7,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,MIN,Minnesota Vikings,North,NFC,17,37
2018,7,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,NE,New England Patriots,East,AFC,10,7
2018,7,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,NE,New England Patriots,East,AFC,17,21
2018,7,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,NE,New England Patriots,East,AFC,24,31
2018,7,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,NE,New England Patriots,East,AFC,31,38
2018,7,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,NO,New Orleans Saints,South,NFC,0,0
2018,7,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,NO,New Orleans Saints,South,NFC,10,7
2018,7,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,NO,New Orleans Saints,South,NFC,17,7
2018,7,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,NO,New Orleans Saints,South,NFC,23,24
2018,7,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,NYG,New York Giants,East,NFC,0,0
2018,7,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,NYG,New York Giants,East,NFC,10,3
2018,7,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,NYG,New York Giants,East,NFC,10,6
2018,7,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,NYG,New York Giants,East,NFC,23,20
2018,7,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,TEN,Tennesse Titans,South,AFC,10,3
2018,7,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,TEN,Tennesse Titans,South,AFC,10,6
2018,7,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,TEN,Tennesse Titans,South,AFC,17,13
2018,7,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,TEN,Tennesse Titans,South,AFC,20,19
2018,8,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,BAL,Baltimore Ravens,North,AFC,7,7
2018,8,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,BAL,Baltimore Ravens,North,AFC,24,7
